id;name;num_screens;num_seats;insee;commune;genre;art_et_essai;3D_screen
279662;PLEIN AIR LE CHATEAU;1;200;06084;Mouans-Sartoux;FIXE;0;0
279663;STRADA;5;847;06084;Mouans-Sartoux;FIXE;1;1
285966;MEGA CGR;9;1_258;11262;Narbonne;FIXE;0;1
285975;LE CINEMA SCENE NATIONALE DE NARBONNE;1;260;11262;Narbonne;FIXE;1;0
290022;RIALTO;5;703;06088;Nice;FIXE;1;1
290032;VARIETES;7;1_108;06088;Nice;FIXE;0;1
290044;PATHE MASSENA;7;1_366;06088;Nice;FIXE;0;1
290063;JEAN VIGO;1;149;06088;Nice;FIXE;0;0
290093;MERCURY;3;154;06088;Nice;FIXE;1;1
290191;PATHE LINGOSTIERE;13;2_816;06088;Nice;FIXE;0;1
290363;PATHE PARIS;5;979;06088;Nice;FIXE;0;0
290388;PATHE NICE GARE DU SUD;9;1_537;06088;Nice;FIXE;0;1
290933;FORUM;4;464;30189;Nîmes;FIXE;0;0
290975;LE SEMAPHORE;6;571;30189;Nîmes;FIXE;1;0
291014;FORUM KINEPOLIS;12;2_928;30189;Nîmes;FIXE;0;1
291027;CGR NIMES;10;1_604;30189;Nîmes;FIXE;0;1
294314;L EDEN;1;161;13066;Noves;FIXE;0;1
297871;FORUM;3;283;84087;Orange;FIXE;0;0
298142;POOM;2;244;05096;Orcières;FIXE;0;1
299451;L UBAC;1;255;05098;Les Orres;FIXE;0;0
300171;LE PUIGMAL;1;255;66130;Osséja;FIXE;1;0
302596;LE NAUTILUS;1;212;34192;Palavas-les-Flots;FIXE;0;0
306521; PATHE;17;3_617;13071;Les Pennes-Mirabeau;FIXE;0;1
306601;LE DAHUT;1;251;06094;Péone;FIXE;0;1
307502;CASTILLET 1;7;626;66136;Perpignan;FIXE;1;1
307543;CINEMOVIDA MEGA CASTILLET;14;2_609;66136;Perpignan;FIXE;0;1
308231;LE LUBERON;3;363;84089;Pertuis;FIXE;1;0
309891;MOLIERE;1;219;34199;Pézenas;FIXE;1;0
310645;FOYER JEUNESSE ET CULTURE;1;100;83091;Pierrefeu-du-Var;ITINERANT;1;0
320783;ARIANE ASCARIDE;2;188;30202;Pont-Saint-Esprit;FIXE;1;0
321343;LE MELIES;1;155;13077;Port-de-Bouc;FIXE;1;0
321854;GERARD PHILIPE;1;213;13078;Port-Saint-L1s-du-Rhône;FIXE;1;1
321912;LE VAUBAN;1;233;66148;Port-Vendres;FIXE;1;0
323812;LIDO;1;189;66149;Prades;FIXE;1;0
323840;CINEMA JACQUES BREL;1;200;34217;Prades-le-Lez;FIXE;0;0
323884;L ESPACE DES ARTS;1;199;83098;Le Pradet;FIXE;1;0
324212;LE NOUVEAU PALACE;1;159;66150;Prats-de-Mollo-la-Preste;FIXE;0;1
326263;THEATRE DE PROPRIANO;1;400;2A249;Propriano;FIXE;0;1
326741;EXCELSIOR;1;200;2B251;Prunelli-di-Fiumorbo;FIXE;0;0
327092;SALLE POLYVALENTE;1;100;83100;Puget-Ville;ITINERANT;0;0
328621;JEAN MARAIS;1;195;05110;Puy-Saint-Vincent;FIXE;0;1
329941;LE FAMILIA;1;210;11304;Quillan;FIXE;1;1
333600;SALLE POLYVALENTE;1;;83102;Régusse;ITINERANT;0;0
338342;CINEMA DE LA FORET BLANCHE;2;308;05119;Risoul;FIXE;0;1
338590;MEGA CGR;12;2_143;66164;Rivesaltes;FIXE;0;1
342900;CINEMA PAVILLON BLEU;2;372;06105;Roquefort-les-Pins;FIXE;1;1
345421;SALLE POLYVALENTE;1;112;04172;Roumoules;ITINERANT;0;1
350023;LA TOMETTE;1;172;83121;Salernes;FIXE;1;0
350542;LE CONCORDE;2;430;05161;La Salle-les-Alpes;FIXE;0;0
351034;CLUB;2;472;13103;Salon-de-Provence;FIXE;1;1
351052;ARCADES;6;838;13103;Salon-de-Provence;FIXE;1;1
351621;A B C;1;234;83123;Sanary-sur-Mer;FIXE;0;1
362034;LE COMOEDIA;3;481;34301;Sète;FIXE;1;1
362074;LE NOUVEAU PALACE;3;299;34301;Sète;FIXE;0;0
362614;SALLE GUILLAUME APOLLINAIRE;1;200;83126;La Seyne-sur-Mer;ITINERANT;0;0
363131;LES CORBIERES;1;206;11379;Sigean;FIXE;0;1
364121;REX;2;225;04209;Sisteron;FIXE;0;1
364205;SIX N'ETOILES;3;450;83129;Six-Fours-les-Plages;FIXE;1;1
364632;BEL ARIA PLEIN AIR;1;200;2B283;Solaro;FIXE;0;0
364945;CINEMA LE RIO;1;178;83130;Solliès-Pont;FIXE;0;0
364961;SALLE COMMUNALE;1;150;83131;Solliès-Toucas;ITINERANT;0;0
365434;LE VENISE;3;296;30321;Sommières;FIXE;1;0
376802;SALLE ST L1S  CENTRAL;1;212;05132;Saint-Bonnet-en-Champsaur;FIXE;0;0
378061;LE SERRE D AIGLE;2;170;05133;Saint-Chaffrey;FIXE;0;0
378233;LE CINE THEATRE;1;152;48140;Saint-Chély-d'Apcher;FIXE;1;0
381260;CINEMA CASINO;1;110;83112;Saint-Cyr-sur-Mer;FIXE;0;1
384051;LE RIOUNET;1;250;06120;Saint-Étienne-de-Tinée;FIXE;0;0
385371;PLEIN AIR SIMPLEXE;1;299;2B298;Saint-Florent;FIXE;0;0
388371;FOYER RURAL;1;100;48155;Saint-Germain-de-Calberte;ITINERANT;1;0
396771;LES TRAVAILLEURS SYNDIQUES;1;176;66179;Saint-Laurent-de-Cerdans;FIXE;0;0
399893;CINEMA MARC BARON;1;150;83153;Saint-Mandrier-sur-Mer;FIXE;1;0
402493;LE GALET;1;134;13097;Saint-Martin-de-Crau;FIXE;1;0
404350;SALLE JEAN GABIN;1;0;06127;Saint-Martin-Vésubie;ITINERANT;0;0
405462;CINEMAS MARCEL PAGNOL;3;450;83115;Sainte-Maxime;FIXE;0;1
405509;SALLE DE CINEMA DU POLE CULTUREL;1;140;83116;Saint-Maximin-la-Sainte-Baume;FIXE;0;0
407321;MORIANINCU;1;260;2B313;San-Nicolao;FIXE;0;0
409303;CINEMA LE MIDIC;1;99;13099;Saint-Paul-lès-Durance;FIXE;0;0
409463;FOYER RURAL;1;172;66187;Saint-Paul-de-Fen1llet;FIXE;1;0
412415;CINE STAR;1;155;34284;Saint-Pons-de-Thomières;FIXE;1;0
414162;CINE PALACE;1;190;13100;Saint-Rémy-de-Provence;FIXE;1;0
418633;CINEMA STAR;1;168;83119;Saint-Tropez;FIXE;0;0
418651;LE CINEMATOGRAPHE;1;218;04197;Sainte-Tulle;FIXE;1;1
421932;REX;2;336;13108;Tarascon;FIXE;1;0
423501;LE BEGO;1;157;06163;Tende;FIXE;0;0
429951;LE ROYAL;3;386;83137;Toulon;FIXE;1;1
430102;SALLE DES FETES;1;100;66213;Toulouges;ITINERANT;0;0
430923;RESEAU SUD LUBERON;1;0;84133;La Tour-d'Aigues;ITINERANT;0;0
434682;LE CASINO;1;220;13110;Trets;FIXE;0;0
438461;CINEMA DE PRA LOU;1;200;04226;Uvernet-Fours;FIXE;0;1
438631;CAPITOLE;3;500;30334;Uzès;FIXE;1;1
439295;LE FLORIAN;3;442;84137;Vaison-la-Romaine;FIXE;1;0
439502;SOPHIA ANTIPOLIS;1;230;06152;Valbonne;FIXE;0;0
439503;LES VISITEURS DU SOIR;1;230;06152;Valbonne;FIXE;1;1
440286;SALLE HENRI VERNEUIL;1;109;83144;La Valette-du-Var;FIXE;1;1
441352;REX;2;807;84138;Valréas;FIXE;0;1
442861;LE MELEZE;2;188;05177;Vars;FIXE;0;0
446171;CASINO;2;281;06157;Vence;FIXE;1;1
450871;LES VARIETES;1;276;05179;Veynes;FIXE;1;1
451772;U SAMPIERU PLEIN AIR;1;300;2A348;Vico;FIXE;0;0
453462; LE PALACE;1;158;30350;Le Vigan;FIXE;0;1
456305;LA CITADELLE PLEIN AIR.;1;0;06159;Villefranche-sur-Mer;ITINERANT;0;0
462644;LE MOULIN DE SAINT ANDRE;1;160;83150;Vi0-sur-Verdon;FIXE;0;0
463372;SALLE DES FETESF.MISTRAL;1;130;84150;Visan;ITINERANT;1;0
463723;LES LUMIERES;3;393;13117;Vitrolles;FIXE;1;1
470161;A RUSCANA PLEIN AIR;1;250;2A362;Zonza;FIXE;0;0
701400;SUPERDEVOLUY REX;1;;05139;Dévoluy;ITINERANT;0;0
701401;LA TANIERE;1;89;05139;Dévoluy;FIXE;0;0
703300;RELAIS CULTUREL;1;380;13096;Saintes-Maries-de-la-Mer;FIXE;0;0
704450;CENTRE CULTUREL;1;298;2A247;Porto-Vecchio;FIXE;1;1
707900;ROYAL PIC SAINT LOUP;8;1_480;34255;Saint-Gély-du-Fesc;FIXE;0;0
720000;POLE CULTUREL AUGUSTE ESCOFFIER;1;450;06161;Villeneuve-Loubet;FIXE;0;0
720150;CINE LIBERTE;9;1_605;83137;Toulon;FIXE;0;1
720200;MEGA CGR;12;1_991;34336;Villeneuve-lès-Béziers;FIXE;0;1
720250;MAJESTIC PALACE;11;2_092;13056;Martigues;FIXE;0;1
721200;CAPITOLE STUDIO;11;2_236;84092;Le Pontet;FIXE;0;1
721250;CINEMAS LIDO 1;7;1_305;83118;Saint-Raphaël;FIXE;0;1
721900;CGR VITROLLES;12;2_490;13117;Vitrolles;FIXE;0;0
722240;MUCEM;1;263;13055;Marseille;FIXE;0;0
722241;EUROPACORP CINEMAS;14;2_080;13055;Marseille;FIXE;0;0
722760;PATHE;16;3_271;83144;La Valette-du-Var;FIXE;0;1
723120;CINEMA GALAXY;4;619;2A139;Lecci;FIXE;0;0
723560;LA BALEINE;1;89;13055;Marseille;FIXE;0;0
723960;CAP CINEMA MANOSQUE;8;1_214;04112;Manosque;FIXE;1;1
16081;PALACE LUMIERE;4;576;68004;Altkirch;FIXE;1;1
17545;GAUMONT;12;2_568;57019;Amnéville;FIXE;0;1
25571; UNION;1;194;57032;Ars-sur-Moselle;FIXE;0;0
29563;CINE AUDUN;1;134;57038;Audun-le-Tiche;FIXE;0;0
49522;REX;1;171;67028;Benfeld;FIXE;1;1
56558;CENTRE CULTUREL CLAUDE VIGEE;1;214;67046;Bischwiller;FIXE;0;1
77351;PATHE;14;2_827;67067;Brumath;FIXE;0;1
92542;ESPACE GRÜN;1;408;68063;Cernay;FIXE;1;1
104933;SALLE SAINT JEAN;1;190;57132;Château-Salins;FIXE;0;0
139022;SALLE DU FOYER COMMUNAL;1;250;67098;Dinsheim-sur-Bruche;ITINERANT;1;0
141410;LE TREFLE;13;2_041;67101;Dorlisheim;FIXE;1;1
149631;AMITIE;2;400;67130;Erstein;FIXE;1;1
164811;PARIS;5;774;57227;Forbach;FIXE;0;1
170435;MEGA KINE;10;2_474;57240;Freyming-Merlebach;FIXE;0;1
187022;FLORIVAL;5;740;68112;Guebwiller;FIXE;1;1
189741;MEGAREX;10;1_650;67180;Haguenau;FIXE;0;1
207170;ESPACE RHENAN;1;244;68163;Kembs;FIXE;0;0
248151;MARLY-MAGES;1;146;57447;Marly;FIXE;1;0
260731;KLUB;7;972;57463;Metz;FIXE;0;1
282583;STUDIO BEL AIR;1;126;68224;Mulhouse;FIXE;1;0
282631;KINEPOLIS;14;4_533;68224;Mulhouse;FIXE;0;1
282651;LE PALACE;8;854;68224;Mulhouse;FIXE;0;0
282842;L'ESPACE CULTUREL SAINT GREGOIRE (EX- LE SAINT GREGOIRE);1;247;68226;Munster;FIXE;1;1
282860;ESPACE RIED BRUN;1;252;68227;Muntzenheim;FIXE;0;1
283523;CINEMA LE ROHAN;1;226;67313;Mutzig;FIXE;1;0
295493;SALLE ADALRIC;1;173;67348;Obernai;FIXE;1;1
297962;LE CERCLE;1;186;68249;Orbey;FIXE;1;1
310106;LE CLUB;1;160;57540;Phalsbourg;FIXE;0;0
333683;LA CASTINE;1;341;67388;Reichshoffen;FIXE;1;1
336732;REX;1;190;68269;Ribeauvillé;FIXE;1;1
338902;CINE RELAIS - LA PASSERELLE;1;224;68278;Rixheim;FIXE;1;0
344002;CINÉMA LE ROYAL;1;145;67414;Rothau;FIXE;0;0
353161;CINE SAR;5;853;57630;Sarrebourg;FIXE;1;0
353201;FORUM;8;1_394;57631;Sarreguemines;FIXE;1;1
356024;LE CUBIC;2;412;67437;Saverne;FIXE;1;1
358333;SELECT;3;594;67462;Sélestat;FIXE;1;1
360572;GRAND ECRAN;1;158;57647;Serémange-Erzange;FIXE;1;1
367453;LA SALINE;1;225;67474;Soultz-sous-Forêts;FIXE;0;0
368723;ODYSSEE;2;304;67482;Strasbourg;FIXE;1;0
368764;VOX;6;964;67482;Strasbourg;FIXE;0;1
368801;LE STAR;5;529;67482;Strasbourg;FIXE;1;1
369781;STAR SAINT EXUPERY;5;691;67482;Strasbourg;FIXE;1;1
369792;UGC CINE CITE;22;5_412;67482;Strasbourg;FIXE;0;1
375325;FRANCOIS TRUFFAUT;1;205;57606;Saint-Avold;FIXE;1;0
395671;KINEPOLIS;14;4_058;57616;Saint-Julien-lès-Metz;FIXE;0;1
398731;LA COUPOLE;3;491;68297;Saint-L1s;FIXE;1;1
424465;RELAIS CULTUREL REGIONAL;2;670;68334;Thann;FIXE;1;1
426273;SCALA;2;299;57672;Thionville;FIXE;1;0
426301;KINEPOLIS;10;2_844;57672;Thionville;FIXE;0;1
437630;ESPACE LE TREFLE;1;102;68343;Ungersheim;FIXE;0;0
468243; M.J.C.;1;0;67538;Wingen-sur-Moder;ITINERANT;1;0
468473;LA NEF - RELAIS CULTUREL DE WISSEMBOURG;1;411;67544;Wissembourg;FIXE;0;0
468533;GERARD PHILIPE;1;240;68376;Wittenheim;FIXE;1;1
468741;SALLE MICHEL BONNET;1;100;57751;Woippy;ITINERANT;1;0
720850;MEGA CGR;12;2_458;68066;Colmar;FIXE;0;1
35272;LE CONCORDE;1;245;54039;Baccarat;FIXE;0;0
39474;COLISEE;5;617;55029;Bar-le-Duc;FIXE;1;1
57303;MAISON DES FETES;1;600;54076;Blainville-sur-l'Eau;ITINERANT;1;0
57451;BON ACCUEIL;1;274;54077;Blâmont;FIXE;0;0
58272;CINE VILAR;1;218;54079;Blénod-lès-Pont-à-Mousson;FIXE;1;0
72881;SALLE GRAND ECRAN;1;217;88075;La Bresse;FIXE;1;0
118135;FRANCOIS TRUFFAUT;1;215;55122;Commercy;FIXE;1;1
119281;JEAN VILAR;1;159;54136;Conflans-en-Jarnisy;FIXE;0;1
120071;CASINO;1;250;88114;Contrexéville;FIXE;0;0
133621;LE FOYER;1;168;70198;Dampierre-sur-Salon;FIXE;0;0
148227;CINES PALACE;8;1_600;88160;Épinal;FIXE;1;1
175923;CINEMA DU CASINO;1;402;88196;Gérardmer;FIXE;0;0
175924;CINEMA MCL SLE ANDRE BOURVIL;1;211;88196;Gérardmer;FIXE;1;0
184581;CINEMAVIA;2;252;70279;Gray;FIXE;1;1
203523;ESPACE GERARD PHILIPE;1;310;54273;Jarny;FIXE;0;1
204111;FOYER RURAL;1;100;54276;Jeandelaincourt;ITINERANT;0;1
204451;CASINO;1;234;54280;Jœuf;FIXE;1;1
232454;UTOPOLIS LONGWY;7;1_330;54323;Longwy;FIXE;1;1
236001;UGC CINE CITE;14;2_996;54328;Ludres;FIXE;0;1
236594;CINE LUN;4;551;54329;Lunéville;FIXE;0;0
236833;ESPACE MELIES;2;352;70310;Lure;FIXE;1;1
237554;ESPACE MOLIERE;2;490;70311;Luxeuil-les-Bains;FIXE;1;1
263484;RIO;1;332;88304;Mirecourt;FIXE;0;1
274502;CINEMA LUX;1;98;55351;Montmédy;FIXE;1;1
284111;U G C SAINT JEAN;8;1_046;54395;Nancy;FIXE;0;1
284113;CAMEO SAINT SEBASTIEN;4;1_062;54395;Nancy;FIXE;1;1
284121;CAMEO;4;450;54395;Nancy;FIXE;1;1
284155;FORUM;1;163;54395;Nancy;FIXE;0;0
284207;KINEPOLIS NANCY;10;2_644;54395;Nancy;FIXE;0;1
287452;NEOPOLIS;3;385;88321;Neufchâteau;FIXE;0;0
310485;LA SALLE DU NORD-EST;1;123;54425;Piennes;FIXE;0;0
313151;SELECT;1;82;70414;Plancher-les-Mines;FIXE;0;1
314931;ESPACE BERLIOZ;1;400;88351;Plombières-les-Bains;FIXE;0;0
318661;CONCORDE;2;283;54431;Pont-à-Mousson;FIXE;1;1
331964;THEATRE MUNICIPAL;1;403;88372;Raon-l'Étape;FIXE;0;0
334601;LE FRANCE;2;374;88383;Remiremont;FIXE;1;1
368614;L'Autre Cité;1;210;55502;Stenay;FIXE;0;1
382412;EMPIRE;4;900;88413;Saint-Dié-des-Vosges;FIXE;1;1
382423;L EXCELSIOR;1;96;88413;Saint-Dié-des-Vosges;FIXE;1;0
405441;ROYAL;2;274;54482;Saint-Max;FIXE;0;1
426151;VARIETES;2;332;88468;Le Thillot;FIXE;0;0
429814;CITEA;1;246;54528;Toul;FIXE;0;0
439061;L'ENTR'ACTES;1;183;88486;Vagney;FIXE;1;1
447622;CAROUSSEL;8;1_161;55545;Verdun;FIXE;1;1
450575;CLUB 6;1;370;70550;Vesoul;FIXE;0;0
460135;RIO;1;127;54580;Villerupt;FIXE;0;0
464001;ALHAMBRA;1;313;88516;Vittel;FIXE;0;0
720551;MA JESTIC - ESPACE DES LUMIERES;10;1_961;70550;Vesoul;FIXE;1;1
